# {"t_start": 1757073748.1518228, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
3965.808037,0.825,0.855,200,2918.779045
5704.847924,0.825,0.835,200,2923.525347
5663.968713,0.815,0.825,200,2928.186979
4338.014504,0.865,0.865,200,2932.863965
5643.191646,0.805,0.825,200,2937.706669
5758.906138,0.88,0.885,200,2942.459366
4348.070566,0.845,0.86,200,2947.159696
5498.019185,0.815,0.815,200,2951.83313
5652.836849,0.785,0.79,200,2958.6851
5740.498386,0.83,0.85,200,2963.447217
5672.975357,0.79,0.795,200,2968.204769
5741.91699,0.84,0.84,200,2972.901899
5759.42946,0.855,0.86,200,2977.744733
5749.523081,0.845,0.855,200,2982.441834
5626.932593,0.775,0.78,200,2987.096825
4501.261079,0.59,0.62,200,2991.867341
5652.55582,0.79,0.795,200,2996.554635
5684.791818,0.835,0.835,200,3001.373783
4483.471094,0.835,0.865,200,3008.590808
5725.421203,0.835,0.835,200,3013.341935
5636.97506,0.8,0.815,200,3018.058305
5635.717207,0.815,0.815,200,3022.846489
4595.937159,0.82,0.835,200,3027.534293
3013.758219,0.855,0.865,200,3032.341302
5740.584901,0.865,0.88,200,3037.141705
5722.858766,0.845,0.845,200,3042.038498
5019.010535,0.83,0.835,200,3047.225889
5690.166903,0.835,0.835,200,3052.189812
4160.731791,0.875,0.875,200,3059.136752
5743.141492,0.87,0.875,200,3063.919407
5654.103743,0.79,0.805,200,3068.562823
2610.004875,0.88,0.885,200,3073.424926
4283.239347,0.835,0.835,200,3078.219104
5670.437774,0.79,0.79,200,3082.923644
4370.011123,0.84,0.855,200,3087.704092
3021.545534,0.845,0.855,200,3092.63414
2531.71401,0.87,0.87,200,3097.501964
5623.909519,0.815,0.815,200,3102.505353
5579.35101,0.795,0.805,200,3109.38851
4864.325605,0.83,0.85,200,3114.291013
5752.511004,0.845,0.855,200,3119.13839
3591.846223,0.885,0.89,200,3123.984816
5273.321178,0.835,0.845,200,3128.822723
5669.918811,0.79,0.79,200,3133.675203
5629.407692,0.85,0.86,200,3138.483576
2633.544704,0.135,0.16,200,3143.205909
5187.000713,0.835,0.84,200,3147.933582
3826.784626,0.88,0.88,200,3152.812221
3280.559844,0.485,0.49,200,3159.622323
5732.716414,0.84,0.84,200,3164.508276
5668.616929,0.8,0.805,200,3169.493489
5749.00491,0.84,0.85,200,3174.37041
4718.044394,0.83,0.845,200,3179.125906
2958.429337,0.35,0.36,200,3184.058538
3819.648814,0.425,0.44,200,3188.881952
5622.18802,0.805,0.82,200,3193.795734
