# {"t_start": 1757028363.865705, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
4004.801625,0.825,0.84,200,1604.752683
3211.174864,0.82,0.83,200,1609.297862
3536.426202,0.82,0.825,200,1613.932532
4091.097006,0.825,0.84,200,1618.670586
3557.995023,0.825,0.825,200,1623.951597
3640.216367,0.825,0.835,200,1628.744567
4047.02588,0.805,0.825,200,1633.50845
3769.88902,0.855,0.865,200,1638.201869
3717.407839,0.87,0.87,200,1643.649603
3593.350963,0.84,0.855,200,1648.474663
3890.127991,0.82,0.82,200,1653.323413
4086.503609,0.83,0.835,200,1658.062894
4012.214766,0.81,0.815,200,1663.470237
4133.61853,0.87,0.87,200,1668.202321
2737.440097,0.85,0.86,200,1672.921944
4019.623323,0.86,0.865,200,1677.630019
4044.458638,0.81,0.815,200,1683.027191
3652.853649,0.795,0.795,200,1687.641851
2949.381756,0.625,0.635,200,1692.402784
3925.74716,0.85,0.85,200,1697.062287
3491.790571,0.845,0.86,200,1702.703997
4104.329448,0.825,0.825,200,1707.382561
2647.188736,0.855,0.87,200,1712.170862
3985.20234,0.865,0.865,200,1716.951497
2509.818555,0.855,0.855,200,1722.412777
2603.274137,0.86,0.86,200,1727.031303
3234.155535,0.645,0.66,200,1731.56081
3963.87022,0.825,0.845,200,1736.257952
4129.430402,0.81,0.825,200,1741.455073
4148.234795,0.82,0.83,200,1746.09074
3544.678438,0.835,0.835,200,1750.66944
4128.555298,0.8,0.835,200,1755.306958
3320.127046,0.52,0.52,200,1760.586565
4207.146724,0.875,0.875,200,1765.181147
3440.888496,0.775,0.78,200,1769.773166
3137.807913,0.615,0.625,200,1774.361442
3976.875573,0.86,0.86,200,1779.65414
3545.468775,0.54,0.54,200,1784.408503
3726.951351,0.855,0.855,200,1789.176228
4127.760882,0.865,0.865,200,1793.705414
3552.166168,0.845,0.85,200,1798.978901
2662.671738,0.845,0.845,200,1803.606472
4196.217273,0.825,0.85,200,1808.326157
4120.832492,0.82,0.84,200,1813.026146
3989.967304,0.81,0.815,200,1818.40643
2591.440698,0.84,0.845,200,1823.036669
2415.496781,0.725,0.735,200,1827.635924
